batch,hit,miss,rate
0, 0,64,0.00
1, 0,64,0.00
2, 0,64,0.00
3, 2,62,3.12
4, 0,64,0.00
5, 0,64,0.00
6, 0,64,0.00
7, 0,64,0.00
8, 0,64,0.00
9, 0,64,0.00
10, 0,64,0.00
11, 0,64,0.00
12, 0,64,0.00
13, 1,63,1.56
14, 0,64,0.00
15, 1,63,1.56
16, 0,64,0.00
17, 0,64,0.00
18, 0,64,0.00
